# 2026-07-24T23:59:33-04:00  000b023  COUNT=10 BENCHTIME=300ms
goos: linux
goarch: amd64
pkg: github.com/jack-work/figaro/internal/chalkboard
cpu: AMD Ryzen 7 5800X 8-Core Processor             
BenchmarkGet/large-16                           	 6776361	        49.81 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/large-16                           	 7030946	        51.23 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/large-16                           	 6644307	        51.53 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/large-16                           	 6866868	        50.26 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/large-16                           	 7048399	        50.03 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/large-16                           	 7331874	        49.26 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/large-16                           	 7300513	        49.44 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/large-16                           	 7212489	        50.83 ns/op	       0 B/op	       0 allocs/op
BenchmarkRender/large-16                        	     865	    416522 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     836	    426440 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     891	    412371 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     878	    408653 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     873	    443268 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     837	    426361 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     783	    428734 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     802	    420696 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     837	    411646 ns/op	   88328 B/op	      28 allocs/op
BenchmarkRender/large-16                        	     838	    415866 ns/op	   88328 B/op	      28 allocs/op
BenchmarkMarshalJSON/large-16                   	       4	  98087204 ns/op	 112.67 MB/s	32338184 B/op	   10036 allocs/op
BenchmarkMarshalJSON/large-16                   	       3	 100618113 ns/op	 109.84 MB/s	22918562 B/op	   10032 allocs/op
BenchmarkMarshalJSON/large-16                   	       4	 100249060 ns/op	 110.24 MB/s	32337492 B/op	   10034 allocs/op
BenchmarkMarshalJSON/large-16                   	       3	 101946521 ns/op	 108.40 MB/s	48036928 B/op	   10042 allocs/op
BenchmarkMarshalJSON/large-16                   	       4	  89561744 ns/op	 123.40 MB/s	22918740 B/op	   10032 allocs/op
BenchmarkMarshalJSON/large-16                   	       3	 102175384 ns/op	 108.16 MB/s	48036928 B/op	   10042 allocs/op
BenchmarkMarshalJSON/large-16                   	       4	  96814630 ns/op	 114.15 MB/s	41757514 B/op	   10039 allocs/op
BenchmarkMarshalJSON/large-16                   	       3	 101587108 ns/op	 108.79 MB/s	35476957 B/op	   10036 allocs/op
BenchmarkMarshalJSON/large-16                   	       3	 101037553 ns/op	 109.38 MB/s	22918504 B/op	   10031 allocs/op
BenchmarkMarshalJSON/large-16                   	       4	  94442794 ns/op	 117.02 MB/s	32338140 B/op	   10036 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 124612200 ns/op	  88.69 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 119460285 ns/op	  92.51 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 123017979 ns/op	  89.84 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 118046027 ns/op	  93.62 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 122021657 ns/op	  90.57 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 120072827 ns/op	  92.04 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 128942544 ns/op	  85.71 MB/s	13557426 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 121953378 ns/op	  90.62 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 125964448 ns/op	  87.74 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkUnmarshalJSON/large-16                 	       3	 133490920 ns/op	  82.79 MB/s	13557416 B/op	   25078 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 227256225 ns/op	60848796 B/op	   35125 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 231702994 ns/op	55316776 B/op	   35121 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 234485599 ns/op	60848748 B/op	   35125 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 235339413 ns/op	60848748 B/op	   35125 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 243334066 ns/op	60848796 B/op	   35125 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       1	 306183591 ns/op	74158920 B/op	   35131 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 235365488 ns/op	79686340 B/op	   35131 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 237739138 ns/op	60848748 B/op	   35125 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 222764136 ns/op	74156820 B/op	   35132 allocs/op
BenchmarkJSONRoundTrip/large-16                 	       2	 223980654 ns/op	36479184 B/op	   35114 allocs/op
PASS
ok  	github.com/jack-work/figaro/internal/chalkboard	52.094s
goos: linux
goarch: amd64
pkg: github.com/jack-work/figaro/internal/chalkboard
cpu: AMD Ryzen 7 5800X 8-Core Processor             
BenchmarkClone/huge-16                          	551307492	         0.6569 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	554842026	         0.6456 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	556649672	         0.6483 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	551373776	         0.6491 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	552658507	         0.6465 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	558367521	         0.6459 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	559383325	         0.6461 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	549028286	         0.6501 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	555941685	         0.6494 ns/op	       0 B/op	       0 allocs/op
BenchmarkClone/huge-16                          	559689884	         0.6447 ns/op	       0 B/op	       0 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  131920	      2728 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  124480	      2698 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  127863	      2639 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  132718	      2612 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  133983	      2636 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  132295	      2633 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  132651	      2687 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  127950	      2620 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  131215	      2632 ns/op	    6344 B/op	      58 allocs/op
BenchmarkApply_SmallPatch/huge-16               	  129279	      2671 ns/op	    6344 B/op	      58 allocs/op
BenchmarkDiff/huge/identical-16                 	55203208	         6.463 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	55098526	         6.499 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	48949429	         6.488 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	55344766	         6.538 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	55430323	         6.586 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	55615539	         6.482 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	55958403	         6.496 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	56273475	         6.472 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	55933798	         6.466 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/identical-16                 	55670504	         6.510 ns/op	       0 B/op	       0 allocs/op
BenchmarkDiff/huge/one-key-16                   	     363	    960516 ns/op	     417 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     368	    969991 ns/op	     416 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     356	    984694 ns/op	     416 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     360	   1175802 ns/op	     416 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     351	   1209487 ns/op	     417 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     364	   1105035 ns/op	     416 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     302	   1145100 ns/op	     420 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     289	   1172307 ns/op	     420 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     360	    982378 ns/op	     416 B/op	       2 allocs/op
BenchmarkDiff/huge/one-key-16                   	     363	    970419 ns/op	     416 B/op	       2 allocs/op
BenchmarkDiff/huge/all-different-16             	      14	  21836750 ns/op	18672156 B/op	  164702 allocs/op
BenchmarkDiff/huge/all-different-16             	      14	  22053598 ns/op	18672056 B/op	  164701 allocs/op
BenchmarkDiff/huge/all-different-16             	      12	  25247130 ns/op	20735567 B/op	  192105 allocs/op
BenchmarkDiff/huge/all-different-16             	      12	  25416027 ns/op	20735544 B/op	  192104 allocs/op
BenchmarkDiff/huge/all-different-16             	      14	  21676364 ns/op	18672094 B/op	  164701 allocs/op
BenchmarkDiff/huge/all-different-16             	      14	  21891044 ns/op	18672117 B/op	  164702 allocs/op
BenchmarkDiff/huge/all-different-16             	      10	  30232754 ns/op	23624616 B/op	  230472 allocs/op
BenchmarkDiff/huge/all-different-16             	      12	  25488935 ns/op	20735575 B/op	  192105 allocs/op
BenchmarkDiff/huge/all-different-16             	      14	  22159751 ns/op	18672118 B/op	  164702 allocs/op
BenchmarkDiff/huge/all-different-16             	      12	  25344920 ns/op	20735607 B/op	  192105 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1316412	       276.7 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1254685	       285.5 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1290663	       281.0 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1251210	       286.7 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1284819	       278.1 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1259208	       287.9 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1281300	       281.8 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1263807	       281.6 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1239393	       290.7 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/1-key-16              	 1277092	       282.5 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  412384	       897.5 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  423297	       913.3 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  415659	       909.2 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  425187	       900.4 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  401985	       928.6 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  417640	       905.1 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  424364	       900.4 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  428258	       908.7 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  416679	       906.5 ns/op	     400 B/op	       2 allocs/op
BenchmarkDiffDerived/huge/5-key-16              	  416968	       929.7 ns/op	     400 B/op	       2 allocs/op
BenchmarkGet/huge-16                            	 4519509	        80.45 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4496724	        80.34 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4775616	        74.52 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4859966	        78.04 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4403318	        76.07 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4772109	        76.42 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4457758	        79.97 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4535706	        79.75 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4852255	        76.38 ns/op	       0 B/op	       0 allocs/op
BenchmarkGet/huge-16                            	 4470621	        79.98 ns/op	       0 B/op	       0 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  76642104 ns/op	  82.67 MB/s	19839638 B/op	  100139 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  77851670 ns/op	  81.39 MB/s	28228882 B/op	  100151 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  82473210 ns/op	  76.83 MB/s	32422660 B/op	  100157 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  80960195 ns/op	  78.26 MB/s	32422660 B/op	  100157 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  77972292 ns/op	  81.26 MB/s	28228280 B/op	  100150 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  76122692 ns/op	  83.24 MB/s	19839638 B/op	  100139 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  77057288 ns/op	  82.23 MB/s	28227700 B/op	  100149 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  77495298 ns/op	  81.76 MB/s	24034618 B/op	  100146 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  76707042 ns/op	  82.60 MB/s	19839734 B/op	  100140 allocs/op
BenchmarkMarshalJSON/huge-16                    	       4	  77275673 ns/op	  82.00 MB/s	24033300 B/op	  100142 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  96643379 ns/op	  65.56 MB/s	22291928 B/op	  250285 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  99821974 ns/op	  63.48 MB/s	22291928 B/op	  250285 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  99371642 ns/op	  63.76 MB/s	22291928 B/op	  250285 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  96444144 ns/op	  65.70 MB/s	22291928 B/op	  250285 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	 100715362 ns/op	  62.91 MB/s	22291928 B/op	  250285 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  98976375 ns/op	  64.02 MB/s	22316808 B/op	  250286 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  96841026 ns/op	  65.43 MB/s	22291956 B/op	  250285 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  97309035 ns/op	  65.11 MB/s	22291928 B/op	  250285 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  98882572 ns/op	  64.08 MB/s	22291928 B/op	  250285 allocs/op
BenchmarkUnmarshalJSON/huge-16                  	       4	  96619019 ns/op	  65.58 MB/s	22291928 B/op	  250285 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 172842198 ns/op	62085800 B/op	  350458 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 173454662 ns/op	58915352 B/op	  350456 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 177080052 ns/op	62085712 B/op	  350457 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 174866410 ns/op	53694772 B/op	  350443 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 170842410 ns/op	62085800 B/op	  350458 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 180980906 ns/op	58915408 B/op	  350456 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 178436309 ns/op	62085712 B/op	  350457 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 174057326 ns/op	53694772 B/op	  350443 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 173276762 ns/op	62085800 B/op	  350458 allocs/op
BenchmarkJSONRoundTrip/huge-16                  	       2	 172788898 ns/op	58915352 B/op	  350456 allocs/op
PASS
ok  	github.com/jack-work/figaro/internal/chalkboard	46.459s
goos: linux
goarch: amd64
pkg: github.com/jack-work/figaro/internal/store
cpu: AMD Ryzen 7 5800X 8-Core Processor             
BenchmarkChalkboardReduceFold/M=30/N=100-16         	       1	   4672573 ns/op	     46726 ns/record	 2856960 B/op	   26522 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=100-16         	       1	   3930464 ns/op	     39305 ns/record	 2856960 B/op	   26522 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=100-16         	       1	   3636324 ns/op	     36363 ns/record	 2856976 B/op	   26523 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=100-16         	       1	   4116144 ns/op	     41161 ns/record	 2856960 B/op	   26522 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=100-16         	       1	   3585484 ns/op	     35855 ns/record	 2856960 B/op	   26522 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=2000-16        	       1	  89796434 ns/op	     44898 ns/record	57296192 B/op	  530507 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=2000-16        	       1	  85948729 ns/op	     42974 ns/record	57282776 B/op	  530484 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=2000-16        	       1	  89934464 ns/op	     44967 ns/record	57277320 B/op	  530473 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=2000-16        	       1	  90802162 ns/op	     45401 ns/record	57302504 B/op	  530512 allocs/op
BenchmarkChalkboardReduceFold/M=30/N=2000-16        	       1	  87226447 ns/op	     43613 ns/record	57274216 B/op	  530467 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=100-16        	       1	  70023314 ns/op	    700233 ns/record	39035664 B/op	  356852 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=100-16        	       1	  69292995 ns/op	    692930 ns/record	38904752 B/op	  356836 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=100-16        	       1	  72271530 ns/op	    722715 ns/record	39225928 B/op	  356891 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=100-16        	       1	  70238834 ns/op	    702388 ns/record	39220896 B/op	  356881 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=100-16        	       1	  68663366 ns/op	    686634 ns/record	39166944 B/op	  356870 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=2000-16       	       1	1444536957 ns/op	    722268 ns/record	788709624 B/op	 7138638 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=2000-16       	       1	1438531706 ns/op	    719266 ns/record	788408024 B/op	 7138585 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=2000-16       	       1	1434579881 ns/op	    717290 ns/record	788767440 B/op	 7138641 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=2000-16       	       1	1440199112 ns/op	    720100 ns/record	789479232 B/op	 7138765 allocs/op
BenchmarkChalkboardReduceFold/M=500/N=2000-16       	       1	1450216855 ns/op	    725108 ns/record	790486472 B/op	 7138916 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=100-16       	       1	 820475832 ns/op	   8204758 ns/record	461700920 B/op	 3514301 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=100-16       	       1	 807933632 ns/op	   8079336 ns/record	461656376 B/op	 3514150 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=100-16       	       1	 826757513 ns/op	   8267575 ns/record	448572200 B/op	 3514021 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=100-16       	       1	 820310101 ns/op	   8203101 ns/record	452202200 B/op	 3513991 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=100-16       	       1	 826865882 ns/op	   8268659 ns/record	448578136 B/op	 3514006 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=2000-16      	       1	15986451604 ns/op	   7993226 ns/record	8903329304 B/op	70277296 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=2000-16      	       1	15994933218 ns/op	   7997467 ns/record	9029927168 B/op	70279035 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=2000-16      	       1	15915084073 ns/op	   7957542 ns/record	8920551032 B/op	70277499 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=2000-16      	       1	15899494658 ns/op	   7949747 ns/record	8909088152 B/op	70277556 allocs/op
BenchmarkChalkboardReduceFold/M=5000/N=2000-16      	       1	15827630786 ns/op	   7913815 ns/record	8883550088 B/op	70277285 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=100-16         	       1	   2194237 ns/op	     21942 ns/record	 1680320 B/op	    6607 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=100-16         	       1	   2018497 ns/op	     20185 ns/record	 1681264 B/op	    6619 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=100-16         	       1	   1859307 ns/op	     18593 ns/record	 1682304 B/op	    6632 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=100-16         	       1	   2009807 ns/op	     20098 ns/record	 1680304 B/op	    6607 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=100-16         	       1	   2061297 ns/op	     20613 ns/record	 1679616 B/op	    6593 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=2000-16        	       1	  12406841 ns/op	      6203 ns/record	10772816 B/op	   69870 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=2000-16        	       1	  12576030 ns/op	      6288 ns/record	10796968 B/op	   70398 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=2000-16        	       1	  12848570 ns/op	      6424 ns/record	10773464 B/op	   69947 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=2000-16        	       1	  12959910 ns/op	      6480 ns/record	10790168 B/op	   70154 allocs/op
BenchmarkChalkboardOpenReplay/M=30/N=2000-16        	       1	  12492631 ns/op	      6246 ns/record	10770696 B/op	   69828 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=100-16        	       1	   4165733 ns/op	     41657 ns/record	 3673368 B/op	   22507 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=100-16        	       1	   4189943 ns/op	     41899 ns/record	 3526400 B/op	   22402 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=100-16        	       1	   3595625 ns/op	     35956 ns/record	 3620592 B/op	   22437 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=100-16        	       1	   4386783 ns/op	     43868 ns/record	 3661512 B/op	   22354 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=100-16        	       1	   4049934 ns/op	     40499 ns/record	 3643752 B/op	   22287 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=2000-16       	       1	  15919835 ns/op	      7960 ns/record	14380384 B/op	   96723 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=2000-16       	       1	  16307355 ns/op	      8154 ns/record	14386296 B/op	   96697 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=2000-16       	       1	  16314175 ns/op	      8157 ns/record	14385832 B/op	   96680 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=2000-16       	       1	  16026825 ns/op	      8013 ns/record	14362040 B/op	   96482 allocs/op
BenchmarkChalkboardOpenReplay/M=500/N=2000-16       	       1	  15843376 ns/op	      7922 ns/record	14392144 B/op	   96773 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=100-16       	       1	  27731027 ns/op	    277310 ns/record	29185128 B/op	  194776 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=100-16       	       1	  29206605 ns/op	    292066 ns/record	29212312 B/op	  195230 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=100-16       	       1	  29118285 ns/op	    291183 ns/record	29158184 B/op	  194668 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=100-16       	       1	  29445584 ns/op	    294456 ns/record	29172912 B/op	  194531 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=100-16       	       1	  28225547 ns/op	    282255 ns/record	29172312 B/op	  194526 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=2000-16      	       1	  41281546 ns/op	     20641 ns/record	44322464 B/op	  289143 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=2000-16      	       1	  41941905 ns/op	     20971 ns/record	44325376 B/op	  289035 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=2000-16      	       1	  42858114 ns/op	     21429 ns/record	44304648 B/op	  288687 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=2000-16      	       1	  43604962 ns/op	     21802 ns/record	44325472 B/op	  289013 allocs/op
BenchmarkChalkboardOpenReplay/M=5000/N=2000-16      	       1	  43366402 ns/op	     21683 ns/record	44322952 B/op	  289047 allocs/op
BenchmarkChalkboardState10000-16                    	       1	 131935655 ns/op	73880840 B/op	  969832 allocs/op
BenchmarkChalkboardState10000-16                    	       1	 128734930 ns/op	73866992 B/op	  969793 allocs/op
BenchmarkChalkboardState10000-16                    	       1	 131622556 ns/op	73941320 B/op	  969897 allocs/op
BenchmarkChalkboardState10000-16                    	       1	 128159721 ns/op	73840968 B/op	  969852 allocs/op
BenchmarkChalkboardState10000-16                    	       1	 129412969 ns/op	73937008 B/op	  969823 allocs/op
BenchmarkChalkboardPatches10000-16                  	       1	 130954037 ns/op	74197168 B/op	  969847 allocs/op
BenchmarkChalkboardPatches10000-16                  	       1	 129991499 ns/op	74187584 B/op	  969836 allocs/op
BenchmarkChalkboardPatches10000-16                  	       1	 126799063 ns/op	74208896 B/op	  969840 allocs/op
BenchmarkChalkboardPatches10000-16                  	       1	 127467122 ns/op	74180112 B/op	  969837 allocs/op
BenchmarkChalkboardPatches10000-16                  	       1	 130322468 ns/op	74165488 B/op	  969872 allocs/op
PASS
ok  	github.com/jack-work/figaro/internal/store	95.346s
